timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
09/04/2016 03:00,132,9,6.5,82,15,7,0,1,0
09/04/2016 04:00,96,8.5,5.5,84.5,17,7,0,1,0
09/04/2016 05:00,57,8.5,5.5,84.5,17,7,0,1,0
09/04/2016 06:00,119,8,5,87,18.5,4,0,1,0
09/04/2016 07:00,128,8,5,90,16,7,0,1,0
09/04/2016 08:00,246,8,5.5,90,15,7,0,1,0
09/04/2016 09:00,563,8,6,87,9,3,0,1,0
09/04/2016 10:00,1030,9,7,79,15,3,0,1,0
09/04/2016 11:00,1367,10.5,9.5,60.5,17,3,0,1,0
09/04/2016 12:00,1698,11,11,52.5,15,2,0,1,0
09/04/2016 13:00,1938,11.5,11.5,45.5,13,2,0,1,0
09/04/2016 14:00,1793,12,12,51,15,3,0,1,0
09/04/2016 15:00,1780,11,11,58,20.5,2,0,1,0
09/04/2016 16:00,1759,10.5,9,58,21,2,0,1,0
09/04/2016 17:00,1672,10,7.5,64.5,17.5,7,0,1,0
09/04/2016 18:00,1435,10.5,9,54,23,2,0,1,0
09/04/2016 19:00,1062,9.5,6.5,58,23,3,0,1,0
09/04/2016 20:00,701,8,4.5,59.5,20.5,2,0,1,0
09/04/2016 21:00,466,7,4.5,66,14,1,0,1,0
09/04/2016 22:00,407,7,5,71,11,1,0,1,0
09/04/2016 23:00,416,6,4,71,9,2,0,1,0
10/04/2016 00:00,359,5.5,3.5,73.5,7,1,0,1,0
10/04/2016 01:00,313,5,3,76,8,1,0,1,0
10/04/2016 02:00,188,5.5,3.5,73.5,8,1,0,1,0
10/04/2016 03:00,187,5,4.5,75.5,5,1,0,1,0
10/04/2016 04:00,107,3.5,1,81,9,1,0,1,0
10/04/2016 05:00,76,3.5,1,81,10,1,0,1,0
10/04/2016 06:00,102,3,0,84,9,1,0,1,0
10/04/2016 07:00,168,4.5,1.5,78.5,12,1,0,1,0
10/04/2016 08:00,348,7.5,5,71,14,1,0,1,0
10/04/2016 09:00,808,9.5,6.5,60,22,1,0,1,0
10/04/2016 10:00,1354,10.5,9,50.5,23,1,0,1,0
10/04/2016 11:00,1961,11.5,11.5,45.5,22,1,0,1,0
10/04/2016 12:00,2486,12,12,41,28,1,0,1,0
10/04/2016 13:00,2561,11.5,11.5,47,27.5,1,0,1,0
10/04/2016 14:00,2445,11,11,52,32,1,0,1,0
10/04/2016 15:00,2378,11,11,56,34,1,0,1,0
10/04/2016 16:00,2124,10.5,8.5,60,38,1,0,1,0
10/04/2016 17:00,1639,10.5,8.5,60,35,1,0,1,0
10/04/2016 18:00,1386,10,7,67,30,1,0,1,0
10/04/2016 19:00,912,10,6.5,67,30.5,1,0,1,0
10/04/2016 20:00,558,9,6,76,24,1,0,1,0
10/04/2016 21:00,387,9,6,76,23,1,0,1,0
10/04/2016 22:00,367,10,8,76,18,1,0,1,0
10/04/2016 23:00,204,10,7,82,20,1,0,1,0
11/04/2016 00:00,107,11,11,77,15,7,0,0,0
11/04/2016 01:00,70,10,8,82,16,2,0,0,0
11/04/2016 02:00,52,10,8,88,17,1,0,0,0
11/04/2016 03:00,40,10,7,88,23,1,0,0,0
11/04/2016 04:00,43,10,7,85,24,1,0,0,0
11/04/2016 05:00,95,10,7.5,82,20.5,1,0,0,0
11/04/2016 06:00,587,10.5,9,79.5,23,1,0,0,0
11/04/2016 07:00,1925,11,11,77,22,1,0,0,0
11/04/2016 08:00,3892,12,12,72,24,1,0,0,0
11/04/2016 09:00,1910,12,12,72,24,1,0,0,0
11/04/2016 10:00,823,13,13,67,25,1,0,0,0
11/04/2016 11:00,846,14,14,65,19.5,2,0,0,0
11/04/2016 12:00,1059,14,14,65,17,2,0,0,0
11/04/2016 13:00,1073,14,14,67,15,2,0,0,0
11/04/2016 14:00,528,14,14,72,14,7,0,0,0
11/04/2016 15:00,310,12.5,12.5,82.5,12,7,0,0,0
11/04/2016 16:00,832,12,12,88,9,7,0,0,0
11/04/2016 17:00,2760,13,13,82,7,3,0,0,0
11/04/2016 18:00,2994,13,13,79.5,6.5,3,0,0,0
11/04/2016 19:00,1803,13,13,82,7.5,2,0,0,0
11/04/2016 20:00,946,12.5,12.5,82,7,3,0,0,0
11/04/2016 21:00,621,12,12,79.5,10,2,0,0,0
11/04/2016 22:00,449,11,11,88,13,2,0,0,0
11/04/2016 23:00,245,11,11,85,14,1,0,0,0
12/04/2016 00:00,125,11,11,82,15,7,0,0,0
12/04/2016 01:00,88,10,8,88,12,7,0,0,0
12/04/2016 02:00,31,10,8,82,15,7,0,0,0
12/04/2016 03:00,11,9,7,87,14,7,0,0,0
12/04/2016 04:00,25,9,7.5,94,10,7,0,0,0
12/04/2016 05:00,87,9,8,90.5,8,7,0,0,0
12/04/2016 06:00,650,9,8,87,9,2,0,0,0
12/04/2016 07:00,2016,9,8,87,8,2,0,0,0
12/04/2016 08:00,4135,10,8,76,14,2,0,0,0
12/04/2016 09:00,2065,11.5,11.5,72,14,1,0,0,0
12/04/2016 10:00,982,12.5,12.5,61,16,1,0,0,0
12/04/2016 11:00,926,14.5,14.5,49.5,15,1,0,0,0
12/04/2016 12:00,1231,15.5,15.5,42,14,2,0,0,0
12/04/2016 13:00,1286,16,16,40.5,19,2,0,0,0
12/04/2016 14:00,1241,16,16,42,18.5,7,0,0,0
12/04/2016 15:00,1339,17,17,35.5,17,1,0,0,0
12/04/2016 16:00,1898,16.5,16.5,36.5,19.5,2,0,0,0
12/04/2016 17:00,3706,16,16,41,13,1,0,0,0
12/04/2016 18:00,3842,13.5,13.5,57,12,1,0,0,0
12/04/2016 19:00,2116,13,13,61,10,1,0,0,0
12/04/2016 20:00,1142,12.5,12.5,65,10,1,0,0,0
12/04/2016 21:00,824,11,11,72,13,1,0,0,0
12/04/2016 22:00,607,10.5,10,74,8,1,0,0,0
12/04/2016 23:00,372,10,9.5,73.5,5.5,1,0,0,0
13/04/2016 00:00,187,10,10,76,5,1,0,0,0
13/04/2016 01:00,103,9,8,76,6.5,1,0,0,0
13/04/2016 02:00,66,9,8,73.5,7,1,0,0,0
13/04/2016 03:00,64,8,7,79,7,1,0,0,0
13/04/2016 04:00,46,8,7.5,76,5,1,0,0,0
13/04/2016 05:00,117,7,6.5,84,5,1,0,0,0
13/04/2016 06:00,696,6.5,6.5,87,0,1,0,0,0
13/04/2016 07:00,2301,8,7.5,78.5,5.5,1,0,0,0
13/04/2016 08:00,4406,9.5,9,73.5,3.5,1,0,0,0
13/04/2016 09:00,2224,12,12,65,3,1,0,0,0
13/04/2016 10:00,1003,14,14,52,2,1,0,0,0
13/04/2016 11:00,1001,15,15,45,6.5,2,0,0,0
13/04/2016 12:00,1366,16,16,39,9,2,0,0,0
13/04/2016 13:00,1319,17,17,34.5,12,1,0,0,0
13/04/2016 14:00,1325,17,17,34,11,1,0,0,0
13/04/2016 15:00,1464,17,17,33,12,1,0,0,0
13/04/2016 16:00,1929,16.5,16.5,39.5,11,1,0,0,0
13/04/2016 17:00,3680,16,16,39,9,1,0,0,0
13/04/2016 18:00,3575,16,16,40.5,6.5,1,0,0,0
13/04/2016 19:00,1997,15,15,51,8,7,0,0,0
13/04/2016 20:00,1056,14,14,57,11,1,0,0,0
13/04/2016 21:00,762,14,14,63,6,1,0,0,0
13/04/2016 22:00,669,14,14,57,9,1,0,0,0
13/04/2016 23:00,406,13,13,61,8,1,0,0,0
14/04/2016 00:00,161,13,13,63,8,7,0,0,0
14/04/2016 01:00,115,12,12,69.5,5,1,0,0,0
14/04/2016 02:00,84,11.5,11.5,69.5,8,1,0,0,0
14/04/2016 03:00,37,10.5,9.5,74,11,1,0,0,0
14/04/2016 04:00,54,10,8,76,11,1,0,0,0
14/04/2016 05:00,99,9,8,79,8,1,0,0,0
14/04/2016 06:00,670,9,8,79,8,1,0,0,0
14/04/2016 07:00,2243,10.5,10.5,69,2,1,0,0,0
14/04/2016 08:00,4358,11.5,11.5,67.5,7,1,0,0,0
14/04/2016 09:00,2230,12.5,12.5,61,6,1,0,0,0
14/04/2016 10:00,1056,14.5,14.5,55,5.5,1,0,0,0
14/04/2016 11:00,965,15,15,51,7.5,1,0,0,0
14/04/2016 12:00,1346,16,16,48,11,2,0,0,0
14/04/2016 13:00,1226,17,17,43.5,15,2,0,0,0
14/04/2016 14:00,1031,16.5,16.5,48.5,15,1,0,0,0
14/04/2016 15:00,1204,16,16,55.5,13,2,0,0,0
14/04/2016 16:00,1786,16.5,16.5,50.5,14,3,0,0,0
14/04/2016 17:00,3507,16,16,52,17,2,0,0,0
14/04/2016 18:00,3530,15,15,49.5,14,2,0,0,0
14/04/2016 19:00,2018,14,14,51,10,1,0,0,0
14/04/2016 20:00,1151,14,14,53,11,1,0,0,0
14/04/2016 21:00,832,13,13,59,13,2,0,0,0
14/04/2016 22:00,608,12,12,69.5,13,7,0,0,0
14/04/2016 23:00,300,11,11,82,6,7,0,0,0
15/04/2016 00:00,173,10,10,88,3,7,0,0,0
15/04/2016 01:00,103,10,10,88,2,7,0,0,0
15/04/2016 02:00,43,10,10,88,0,7,0,0,0
15/04/2016 03:00,26,10,10,85,2,7,0,0,0
15/04/2016 04:00,39,10,10,88,6,7,0,0,0
15/04/2016 05:00,65,10,10,88,4,7,0,0,0
15/04/2016 06:00,430,10,10,88,0,7,0,0,0
15/04/2016 07:00,1336,10,10,88,6,3,0,0,0
15/04/2016 08:00,3054,10.5,10.5,88,5.5,3,0,0,0
15/04/2016 09:00,1607,11.5,11.5,82.5,11,3,0,0,0
15/04/2016 10:00,912,12,12,79.5,8.5,2,0,0,0
15/04/2016 11:00,806,13,13,72,6,2,0,0,0
15/04/2016 12:00,601,11.5,11.5,82.5,17,10,0,0,0
15/04/2016 13:00,276,11.5,11.5,85,15,7,0,0,0
15/04/2016 14:00,288,12,12,82,19,7,0,0,0
15/04/2016 15:00,477,11.5,11.5,85,16.5,7,0,0,0
15/04/2016 16:00,811,11.5,11.5,82.5,15,7,0,0,0
15/04/2016 17:00,1355,10.5,9.5,91,9,7,0,0,0
15/04/2016 18:00,920,10,8.5,88,10,7,0,0,0
15/04/2016 19:00,656,10,9,94,8,7,0,0,0
15/04/2016 20:00,536,10,8,91,12,7,0,0,0
15/04/2016 21:00,464,10,8,88,14,7,0,0,0
15/04/2016 22:00,396,9.5,7.5,91,17,3,0,0,0
15/04/2016 23:00,387,9.5,7.5,84.5,16,3,0,0,0
16/04/2016 00:00,328,9,7,87,13,7,0,1,0
16/04/2016 01:00,218,9,6,84.5,23,2,0,1,0
16/04/2016 02:00,172,8,5,82,21,3,0,1,0
16/04/2016 03:00,113,7.5,4.5,81.5,20,3,0,1,0
16/04/2016 04:00,88,7,4,81,18,3,0,1,0
16/04/2016 05:00,66,6,2,81,20,4,0,1,0
16/04/2016 06:00,92,6,3,81,16,3,0,1,0
16/04/2016 07:00,242,6,3,81,15,3,0,1,0
16/04/2016 08:00,475,7,4,76,16,7,0,1,0
16/04/2016 09:00,824,6,3,76,19,3,0,1,0
16/04/2016 10:00,1107,6,3,76,16,3,0,1,0
16/04/2016 11:00,1171,6,3,81,17,3,0,1,0
16/04/2016 12:00,1132,6,3,76,19,7,0,1,0
16/04/2016 13:00,1165,6.5,3.5,76,17,7,0,1,0
16/04/2016 14:00,1188,6.5,3.5,73.5,17,7,0,1,0
16/04/2016 15:00,1465,7.5,5,62,16,7,0,1,0
16/04/2016 16:00,1397,8,5.5,59.5,15,2,0,1,0
16/04/2016 17:00,1468,8.5,6.5,51.5,13,2,0,1,0
16/04/2016 18:00,1513,9,7,48,14,2,0,1,0
16/04/2016 19:00,1142,8.5,6,55.5,16,2,0,1,0
16/04/2016 20:00,770,7,5,63.5,11,1,0,1,0
16/04/2016 21:00,489,6.5,5,68.5,7,1,0,1,0
16/04/2016 22:00,454,6,4,71,8,1,0,1,0
16/04/2016 23:00,492,5.5,3,76,11,2,0,1,0
17/04/2016 00:00,389,4.5,3,78.5,7.5,1,0,1,0
17/04/2016 01:00,292,4,4,81,4,1,0,1,0
17/04/2016 02:00,230,4,3,84,6.5,1,0,1,0
17/04/2016 03:00,177,4,2,84,9,1,0,1,0
17/04/2016 04:00,88,4,2,81,9,1,0,1,0
17/04/2016 05:00,70,3,1,81,7,1,0,1,0
17/04/2016 06:00,95,3,1,87,7,1,0,1,0
17/04/2016 07:00,185,4.5,2.5,78.5,8,1,0,1,0
17/04/2016 08:00,398,5.5,3,73.5,10,1,0,1,0
17/04/2016 09:00,862,6.5,4.5,66,9,1,0,1,0
17/04/2016 10:00,1394,7.5,5.5,57,12,3,0,1,0
17/04/2016 11:00,2015,8.5,6.5,51.5,13,2,0,1,0
17/04/2016 12:00,2518,9,7,48,12,3,0,1,0
17/04/2016 13:00,2761,9.5,7.5,43,12,3,0,1,0
17/04/2016 14:00,2584,10.5,9.5,42,13,1,0,1,0
17/04/2016 15:00,2601,11,11,38,8,1,0,1,0
17/04/2016 16:00,2536,11,11,39.5,10,1,0,1,0
17/04/2016 17:00,2328,11,11,39.5,9,1,0,1,0
17/04/2016 18:00,2010,12,12,33,7,1,0,1,0
17/04/2016 19:00,1369,11,11,38,8,1,0,1,0
17/04/2016 20:00,819,10,10,47,4,1,0,1,0
17/04/2016 21:00,506,10,10,47,5,1,0,1,0
17/04/2016 22:00,398,9.5,9,48.5,7.5,1,0,1,0
17/04/2016 23:00,260,8.5,6.5,51.5,10,1,0,1,0
18/04/2016 00:00,141,7.5,5.5,59,10,1,0,0,0
18/04/2016 01:00,101,7,5,57,12,1,0,0,0
18/04/2016 02:00,37,7,5,59,12,1,0,0,0
18/04/2016 03:00,32,6,3,66,14,1,0,0,0
18/04/2016 04:00,41,5.5,2.5,73.5,13,1,0,0,0
18/04/2016 05:00,106,5,2,76,13,1,0,0,0
18/04/2016 06:00,640,5.5,2.5,76,15,1,0,0,0
18/04/2016 07:00,2187,6.5,3.5,73.5,18,1,0,0,0
18/04/2016 08:00,4163,8,5,66,18,1,0,0,0
18/04/2016 09:00,2096,9.5,7,60,18,1,0,0,0
18/04/2016 10:00,957,11.5,11.5,50.5,20,3,0,0,0
18/04/2016 11:00,796,10.5,9,58,24,3,0,0,0
18/04/2016 12:00,968,11,11,58,25,3,0,0,0
18/04/2016 13:00,1017,11,11,58,22,3,0,0,0
18/04/2016 14:00,929,11.5,11.5,56,21.5,3,0,0,0
18/04/2016 15:00,1075,12,12,54,19.5,3,0,0,0
18/04/2016 16:00,1575,12,12,54,19.5,3,0,0,0
18/04/2016 17:00,3533,12,12,52.5,19.5,3,0,0,0
18/04/2016 18:00,3324,12,12,54,18,3,0,0,0
18/04/2016 19:00,1966,12,12,56,17,3,0,0,0
18/04/2016 20:00,1045,12,12,56,14,3,0,0,0
18/04/2016 21:00,696,11.5,11.5,60,15,4,0,0,0
18/04/2016 22:00,516,11,11,62,16,4,0,0,0
18/04/2016 23:00,279,11,11,64.5,16,1,0,0,0
19/04/2016 00:00,154,11,11,67,16,1,0,0,0
19/04/2016 01:00,76,10.5,9.5,69,13,4,0,0,0
19/04/2016 02:00,42,10,8,71,13,4,0,0,0
19/04/2016 03:00,35,10,8.5,71,10,4,0,0,0
19/04/2016 04:00,50,10,8.5,71,9,1,0,0,0
19/04/2016 05:00,114,10,9,71,7,1,0,0,0
19/04/2016 06:00,726,10,9,73.5,7,1,0,0,0
19/04/2016 07:00,2449,10,9,76,7,2,0,0,0
19/04/2016 08:00,4486,10.5,10,66.5,9,2,0,0,0
19/04/2016 09:00,2152,11,11,58,8,2,0,0,0
19/04/2016 10:00,1019,12,12,51,9.5,3,0,0,0
19/04/2016 11:00,948,12.5,12.5,45.5,10,2,0,0,0
19/04/2016 12:00,1333,13,13,42.5,6.5,2,0,0,0
19/04/2016 13:00,1320,14,14,41,11,2,0,0,0
19/04/2016 14:00,1352,14,14,40,15,1,0,0,0
19/04/2016 15:00,1482,15,15,39,10,1,0,0,0
19/04/2016 16:00,2112,15,15,39,14,1,0,0,0
19/04/2016 17:00,4097,14,14,44.5,16,1,0,0,0
19/04/2016 18:00,4049,12.5,12.5,56.5,22,1,0,0,0
19/04/2016 19:00,2264,10.5,9,64.5,21,1,0,0,0
19/04/2016 20:00,1286,9.5,6.5,76.5,23,1,0,0,0
19/04/2016 21:00,822,9,6,82,19.5,1,0,0,0
19/04/2016 22:00,578,9,6,79,18,1,0,0,0
19/04/2016 23:00,396,8,5.5,82,14,1,0,0,0
20/04/2016 00:00,196,8,5,82,15,1,0,0,0
20/04/2016 01:00,102,7,5,81,13,1,0,0,0
20/04/2016 02:00,56,6.5,4.5,84,10,1,0,0,0
20/04/2016 03:00,32,6,4,87,10,1,0,0,0
20/04/2016 04:00,53,5.5,4.5,90,6,1,0,0,0
20/04/2016 05:00,119,5,3.5,90,6.5,1,0,0,0
20/04/2016 06:00,729,5.5,3.5,90,8,1,0,0,0
20/04/2016 07:00,2502,6.5,4.5,84,12,2,0,0,0
20/04/2016 08:00,4646,8.5,6,79,15,2,0,0,0
20/04/2016 09:00,2233,9.5,6.5,69,23,2,0,0,0
20/04/2016 10:00,1086,11,11,60,26,2,0,0,0
20/04/2016 11:00,1026,12,12,58,25,2,0,0,0
20/04/2016 12:00,1324,12,12,60.5,26,1,0,0,0
20/04/2016 13:00,1495,12,12,60.5,28,1,0,0,0
20/04/2016 14:00,1462,13,13,59,26,1,0,0,0
20/04/2016 15:00,1644,13,13,57,25,1,0,0,0
20/04/2016 16:00,2114,12,12,56,26,1,0,0,0
20/04/2016 17:00,4137,12,12,51,29,1,0,0,0
20/04/2016 18:00,3932,11,11,58,29,1,0,0,0
20/04/2016 19:00,2284,10,7,64.5,27,1,0,0,0
20/04/2016 20:00,1246,9,6,71,24,1,0,0,0
20/04/2016 21:00,744,8,5,79,19.5,1,0,0,0
20/04/2016 22:00,617,8,5,82,16,1,0,0,0
20/04/2016 23:00,418,8,5.5,82,14,1,0,0,0
21/04/2016 00:00,186,8,5.5,84.5,14,2,0,0,0
21/04/2016 01:00,100,8,5,87,15,1,0,0,0
21/04/2016 02:00,72,8,6,82,10,1,0,0,0
21/04/2016 03:00,36,7,6,87,7,1,0,0,0
21/04/2016 04:00,47,6,4,93,7,1,0,0,0
21/04/2016 05:00,116,6.5,4.5,93,9,1,0,0,0
21/04/2016 06:00,694,7.5,5,90,14,1,0,0,0
21/04/2016 07:00,2376,8.5,5.5,87,21.5,2,0,0,0
21/04/2016 08:00,4255,10,7,82,27,2,0,0,0
21/04/2016 09:00,2057,10.5,9,77,21,2,0,0,0
21/04/2016 10:00,1047,12.5,12.5,67,23,1,0,0,0
21/04/2016 11:00,1074,13,13,59,31,1,0,0,0
21/04/2016 12:00,1231,14,14,53,30,1,0,0,0
21/04/2016 13:00,1316,13.5,13.5,57,29,1,0,0,0
21/04/2016 14:00,1312,14.5,14.5,48,29,1,0,0,0
21/04/2016 15:00,1482,14.5,14.5,51,28,1,0,0,0
21/04/2016 16:00,2040,14,14,49.5,29,1,0,0,0
21/04/2016 17:00,3539,13,13,49,24,1,0,0,0
21/04/2016 18:00,3634,12.5,12.5,45.5,25,1,0,0,0
21/04/2016 19:00,1982,12,12,45.5,24,1,0,0,0
21/04/2016 20:00,1096,11,11,48.5,21,1,0,0,0
21/04/2016 21:00,832,10.5,9.5,50.5,18,1,0,0,0
21/04/2016 22:00,629,10,8,62.5,15,1,0,0,0
21/04/2016 23:00,459,10,8,67,13,1,0,0,0
22/04/2016 00:00,257,10,8.5,67,13,1,0,0,0
22/04/2016 01:00,142,9,6,66,17,1,0,0,0
22/04/2016 02:00,75,9,6,66,20,1,0,0,0
22/04/2016 03:00,52,9,6,62,19.5,1,0,0,0
22/04/2016 04:00,56,9,6,62,18,1,0,0,0
22/04/2016 05:00,112,9,6.5,64,15,1,0,0,0
22/04/2016 06:00,591,8.5,5.5,68.5,16,1,0,0,0
22/04/2016 07:00,2002,9,6,73.5,19.5,2,0,0,0
22/04/2016 08:00,3908,9,6,76,19,2,0,0,0
22/04/2016 09:00,2005,10,7,71,24,3,0,0,0
22/04/2016 10:00,1083,10.5,9,71.5,25,3,0,0,0
22/04/2016 11:00,999,10.5,9,69,27,3,0,0,0
22/04/2016 12:00,1203,11,11,72,22,2,0,0,0
22/04/2016 13:00,1303,11,11,72,23,7,0,0,0
22/04/2016 14:00,874,11,11,72,22,7,0,0,0
22/04/2016 15:00,777,10.5,9,77,23,7,0,0,0
22/04/2016 16:00,924,9.5,6.5,79,24,7,0,0,0
22/04/2016 17:00,1350,9,6,84.5,21.5,7,0,0,0
22/04/2016 18:00,951,8,5,87,21,7,0,0,0
22/04/2016 19:00,618,8,5,87,17,7,0,0,0
22/04/2016 20:00,368,7.5,4.5,87,18.5,7,0,0,0
22/04/2016 21:00,271,7,4,81,18.5,7,0,0,0
22/04/2016 22:00,225,7,4.5,81,13,7,0,0,0
22/04/2016 23:00,196,7,5,84,11,7,0,0,0
23/04/2016 00:00,200,7,5,76,12,7,0,1,0
23/04/2016 01:00,172,7,5.5,81,8,2,0,1,0
23/04/2016 02:00,122,6,4,84,10,2,0,1,0
23/04/2016 03:00,92,6,4,81,11,2,0,1,0
23/04/2016 04:00,59,5,2.5,87,10,1,0,1,0
23/04/2016 05:00,72,5,2.5,87,10,1,0,1,0
23/04/2016 06:00,101,4.5,1.5,90,13,2,0,1,0
23/04/2016 07:00,222,6,3,81,15,2,0,1,0
23/04/2016 08:00,534,6.5,3.5,76,17,2,0,1,0
23/04/2016 09:00,990,7,4,71,19,2,0,1,0
23/04/2016 10:00,1278,8,5,62,18,3,0,1,0
23/04/2016 11:00,1574,8,5,62,22,2,0,1,0
23/04/2016 12:00,1848,8,5,66,15,7,0,1,0
23/04/2016 13:00,1946,9.5,7,54,17,2,0,1,0
23/04/2016 14:00,1823,9,6,50,24,2,0,1,0
23/04/2016 15:00,1902,9.5,7,46.5,20.5,2,0,1,0
23/04/2016 16:00,1856,9.5,7,48.5,19.5,2,0,1,0
23/04/2016 17:00,1903,9.5,6.5,41.5,18.5,2,0,1,0
23/04/2016 18:00,1662,10,8,40,17,1,0,1,0
23/04/2016 19:00,1278,9,7.5,50,10,1,0,1,0
23/04/2016 20:00,743,8.5,7.5,51.5,6.5,1,0,1,0
23/04/2016 21:00,509,8,7.5,53,5,1,0,1,0
23/04/2016 22:00,463,8,7.5,55,5.5,1,0,1,0
23/04/2016 23:00,413,8,7.5,55,5,1,0,1,0
24/04/2016 00:00,390,7,6,63.5,6.5,1,0,1,0
24/04/2016 01:00,305,7,6,66,6,1,0,1,0
24/04/2016 02:00,229,7,6,66,7,7,0,1,0
24/04/2016 03:00,153,7,6,66,7,7,0,1,0
24/04/2016 04:00,90,5.5,2.5,78.5,13,7,0,1,0
24/04/2016 05:00,58,4.5,1.5,84,15,7,0,1,0
24/04/2016 06:00,56,4,1.5,87,10,7,0,1,0
24/04/2016 07:00,127,4,1.5,87,10,7,0,1,0
24/04/2016 08:00,301,4,1.5,87,10,7,0,1,0
24/04/2016 09:00,642,6,3,76,14,3,0,1,0
24/04/2016 10:00,1201,7,4,59,18,3,0,1,0
24/04/2016 11:00,1528,8,5,53,17,2,0,1,0
24/04/2016 12:00,1740,8.5,5.5,46.5,19.5,2,0,1,0
24/04/2016 13:00,1881,9,5.5,46,24,2,0,1,0
24/04/2016 14:00,1736,9,6.5,46,15,3,0,1,0
24/04/2016 15:00,1586,9,6,50,21,3,0,1,0
24/04/2016 16:00,1431,9,6,50,18,2,0,1,0
24/04/2016 17:00,1489,9,6.5,48,16,2,0,1,0
24/04/2016 18:00,1370,9,7,54,13,2,0,1,0
24/04/2016 19:00,898,9,7.5,60,12,7,0,1,0
24/04/2016 20:00,532,8.5,7.5,69,7,7,0,1,0
24/04/2016 21:00,373,7.5,7,78.5,5.5,3,0,1,0
24/04/2016 22:00,260,8,6,76,10,2,0,1,0
24/04/2016 23:00,221,8,5.5,76,14,3,0,1,0
25/04/2016 00:00,127,8,5,76,18.5,2,0,0,0
25/04/2016 01:00,69,8,5,76,19,3,0,0,0
25/04/2016 02:00,36,8,5,76,15,2,0,0,0
25/04/2016 03:00,46,8,5,76,19,1,0,0,0
25/04/2016 04:00,69,7,4,81,16,2,0,0,0
25/04/2016 05:00,117,7,4,78.5,17,2,0,0,0
25/04/2016 06:00,638,7,4,76,20,2,0,0,0
25/04/2016 07:00,2061,7.5,4.5,76,16,2,0,0,0
25/04/2016 08:00,3942,8,5,76,18,1,0,0,0
25/04/2016 09:00,1873,9.5,7,73.5,19.5,2,0,0,0
25/04/2016 10:00,885,10,7,67,23,2,0,0,0
25/04/2016 11:00,775,10,7,67,23,7,0,0,0
25/04/2016 12:00,921,11,11,60,22,7,0,0,0
25/04/2016 13:00,868,11,11,58,25,2,0,0,0
25/04/2016 14:00,901,11.5,11.5,62.5,27,7,0,0,0
25/04/2016 15:00,811,11,9.5,62.5,27.5,3,0,0,0
25/04/2016 16:00,1041,9.5,8.5,74.5,18.5,7,0,0,0
25/04/2016 17:00,3006,10,8,69,14,2,0,0,0
25/04/2016 18:00,2707,7,3.5,81,19.5,7,0,0,0
25/04/2016 19:00,1460,6,2.5,78.5,21,7,0,0,0
25/04/2016 20:00,684,5,2.5,81,13,7,0,0,0
25/04/2016 21:00,501,4,3,87,6,2,0,0,0
25/04/2016 22:00,351,4,1.5,87,10,2,0,0,0
25/04/2016 23:00,260,5,2.5,81,11,1,0,0,0
26/04/2016 00:00,116,4.5,2,81,10,1,0,0,0
26/04/2016 01:00,65,5,2,78.5,16,1,0,0,0
26/04/2016 02:00,30,5,1,76,19,1,0,0,0
26/04/2016 03:00,24,5,1.5,76,17,1,0,0,0
26/04/2016 04:00,40,4,0,72.5,18,1,0,0,0
26/04/2016 05:00,123,4,0,65,19.5,1,0,0,0
26/04/2016 06:00,700,4,0,65,18.5,1,0,0,0
26/04/2016 07:00,2333,4.5,0.5,63,19.5,1,0,0,0
26/04/2016 08:00,4413,5.5,1.5,63.5,22,2,0,0,0
26/04/2016 09:00,2055,6,2,63.5,24,2,0,0,0
26/04/2016 10:00,1038,7,3,59,23,2,0,0,0
26/04/2016 11:00,920,8,4,50,26,7,0,0,0
26/04/2016 12:00,1040,8.5,5,48,25,10,0,0,0
26/04/2016 13:00,974,8,5,53.5,18,10,0,0,0
26/04/2016 14:00,819,8,5,53,19.5,10,0,0,0
26/04/2016 15:00,1014,8.5,4.5,45,27.5,2,0,0,0
26/04/2016 16:00,1585,9,5.5,41.5,24,2,0,0,0
26/04/2016 17:00,3269,9.5,6.5,41.5,22,7,0,0,0
26/04/2016 18:00,2906,8,4,49.5,26,7,0,0,0
26/04/2016 19:00,1726,7,3,59,26,2,0,0,0
26/04/2016 20:00,1023,6,2,66,22,2,0,0,0
26/04/2016 21:00,658,6,3,66,19,1,0,0,0
26/04/2016 22:00,447,5,1,70,21,1,0,0,0
26/04/2016 23:00,310,5,1,73,20,7,0,0,0
27/04/2016 00:00,135,5,1,76,19,2,0,0,0
27/04/2016 01:00,55,5,1,76,19.5,1,0,0,0
27/04/2016 02:00,32,4,0.5,81,16,1,0,0,0
27/04/2016 03:00,27,4,1,81,13,1,0,0,0
27/04/2016 04:00,44,4,1,81,14,1,0,0,0
27/04/2016 05:00,96,4,1,78,14,1,0,0,0
27/04/2016 06:00,672,3.5,-0.5,78,16,2,0,0,0
27/04/2016 07:00,2313,4,0.5,75,17,2,0,0,0
27/04/2016 08:00,4294,5.5,2.5,71,16,1,0,0,0
27/04/2016 09:00,2091,7,4,61,15,2,0,0,0
27/04/2016 10:00,1022,7.5,4.5,57,19,2,0,0,0
27/04/2016 11:00,842,8,5,48,19.5,2,0,0,0
27/04/2016 12:00,1142,9.5,7,43,18.5,7,0,0,0
27/04/2016 13:00,1118,10,9,36,8,7,0,0,0
